Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","012","Algeria","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","7.2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","012","Algeria","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","6.9","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","012","Algeria","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20142016","2014-2016","%","14.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","012","Algeria","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","13.9","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","012","Algeria","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","12.5","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","012","Algeria","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","10.2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","012","Algeria","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","7.2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","012","Algeria","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","5.3","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","012","Algeria","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","4.3","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","012","Algeria","6121","Value","21026","Percentage of children under 5 years affected by wasting (percent)","2019","2019","%","2.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","012","Algeria","6121","Value","21026","Percentage of children under 5 years affected by wasting (percent)","2022","2022","%","2.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","012","Algeria","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2013","2013","%","11.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","012","Algeria","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2014","2014","%","11.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","012","Algeria","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2015","2015","%","10.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","012","Algeria","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2016","2016","%","10.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","012","Algeria","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2017","2017","%","10","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","012","Algeria","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2018","2018","%","9.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","012","Algeria","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2019","2019","%","9.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","012","Algeria","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2020","2020","%","9.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","012","Algeria","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2021","2021","%","8.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","012","Algeria","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2022","2022","%","8.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","012","Algeria","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2013","2013","%","13","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","012","Algeria","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2014","2014","%","12.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","012","Algeria","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2015","2015","%","12.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","012","Algeria","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2016","2016","%","12","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","012","Algeria","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2017","2017","%","11.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","012","Algeria","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2018","2018","%","11.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","012","Algeria","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2019","2019","%","11.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","012","Algeria","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2020","2020","%","11.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","012","Algeria","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2021","2021","%","11.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","012","Algeria","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2022","2022","%","11.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","012","Algeria","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2013","2013","%","25.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","012","Algeria","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2014","2014","%","26","X","Figure from international organizations",""
